51,182,40,7,0,0,4
30,180,81,4,4,20,3
19,138,99,11,3,14,1
55,147,47,8,2,20,2
86,187,81,2,2,7,5
85,137,72,9,5,20,4
36,171,40,20,4,13,4
68,162,81,6,1,16,1
85,151,34,3,1,14,5
41,179,60,15,0,11,5
66,152,49,5,2,17,1
29,175,35,15,2,6,5
69,173,87,6,5,6,5
17,187,68,10,4,19,5
77,169,71,16,5,8,5
20,146,69,14,1,0,4
35,136,75,22,2,2,2
67,190,80,20,0,15,5
39,161,45,11,1,1,2
57,174,71,9,5,18,2
90,137,51,21,0,9,4
75,154,93,15,5,4,3
55,178,80,17,4,12,2
54,161,79,17,5,19,4
89,162,60,7,3,19,4
64,154,41,8,4,8,4
47,160,67,12,5,0,4
61,183,63,23,0,1,4
34,143,95,3,4,17,3
71,139,83,8,1,10,1
53,162,41,8,4,18,4
65,140,76,18,2,19,3
76,182,52,15,0,12,1
85,187,94,3,3,15,5
85,150,96,5,4,11,2
39,169,67,14,4,0,1
42,152,30,12,3,12,5
46,160,94,20,4,16,1
75,166,47,11,1,1,1
57,177,79,12,1,13,2
45,146,33,4,1,4,2
78,157,81,5,5,15,1
87,151,63,10,1,7,2
23,140,96,22,1,7,3
36,137,31,6,5,14,5
83,132,52,8,0,15,2
29,148,32,20,3,18,1
39,153,51,11,2,2,3
58,166,67,16,5,1,4
49,189,94,4,1,8,5
87,189,40,16,5,0,2
62,160,95,2,2,3,2
55,165,64,22,0,19,3
60,132,45,3,3,19,1
62,183,77,11,5,18,5
19,143,42,18,5,12,2
67,150,33,20,5,18,2
26,137,69,10,3,3,4
45,146,90,4,3,0,3
29,134,59,2,4,10,1
67,136,40,20,0,6,2
77,181,86,17,3,10,2
62,173,58,11,0,20,1
24,131,33,10,3,7,4
64,181,79,23,5,4,1
60,189,93,6,5,7,3
35,133,51,4,4,1,5
45,135,62,9,1,5,3
22,182,55,5,3,9,1
59,157,79,12,1,10,3
37,151,96,14,0,0,4
19,171,79,13,0,8,5
83,173,95,13,1,5,1
56,156,84,19,5,10,1
52,183,58,20,5,13,4
43,143,71,21,5,20,4
66,178,69,20,2,19,2
43,130,60,15,4,2,3
50,132,55,5,2,17,5
87,185,99,19,1,18,4
83,135,91,18,1,18,2
60,131,42,16,5,18,1
40,137,60,2,5,13,1
67,181,73,10,4,18,3
47,190,35,4,5,2,3
56,155,52,9,2,16,3
29,130,32,18,3,19,1
70,165,43,11,3,16,5
67,161,65,19,3,16,3
17,178,90,23,1,2,2
49,151,88,15,4,20,4
46,165,85,10,5,0,1
21,189,32,10,4,5,1
24,137,35,7,4,7,4
64,134,78,5,5,3,1
52,175,73,20,2,1,1
38,160,63,11,1,19,4
45,152,93,11,4,14,2
42,159,33,11,1,4,3
58,156,89,2,5,13,3
89,166,50,18,2,3,3
67,150,61,9,1,3,1
81,130,32,7,3,13,5
68,131,82,14,3,5,2
35,176,41,7,3,6,1
68,141,74,17,2,20,2
80,163,35,22,0,1,4
31,186,74,23,4,12,5
74,172,52,3,0,6,3
62,153,63,13,3,0,2
26,167,49,17,4,17,1
67,163,42,9,4,8,3
59,187,44,5,1,18,1
72,181,89,11,1,18,5
83,173,38,7,1,9,2
51,144,65,14,2,6,2
22,155,49,20,0,4,4
39,138,70,13,4,20,1
81,142,42,16,3,16,5
29,146,94,20,1,13,4
23,137,53,9,4,0,5
35,156,45,7,1,7,1
60,168,85,14,2,9,3
33,178,52,21,1,6,1
81,131,69,17,1,20,4
40,162,37,7,1,16,1
36,157,95,3,4,7,4
33,156,39,21,4,12,4
49,180,67,23,0,17,3
70,130,46,13,3,6,1
59,180,48,23,2,18,4
75,151,66,18,5,10,1
69,155,86,14,2,3,5
80,167,33,13,2,10,1
29,167,81,12,4,13,4
66,158,92,22,0,15,5
23,163,51,13,1,0,2
78,188,40,15,1,5,2
90,159,34,23,1,6,4
36,152,39,17,0,13,3
82,166,86,5,5,3,5
24,190,56,7,2,4,3
75,143,96,12,5,17,1
54,180,59,16,4,0,5
56,156,77,12,2,13,1
51,161,73,20,5,17,3
41,185,60,13,1,16,5
28,165,30,19,0,20,3
19,183,62,14,5,8,4
57,136,93,22,1,6,5
26,159,51,13,4,18,5
31,164,48,13,1,6,2
42,146,87,7,0,4,4
67,176,90,9,1,12,4
25,166,66,19,0,12,2
60,144,72,11,3,0,3
81,146,60,19,0,5,3
73,162,51,18,2,2,1
80,149,30,14,3,17,2
48,156,71,7,3,10,1
37,175,97,2,1,8,1
40,186,94,17,0,10,4
40,185,84,11,4,20,2
71,151,38,7,3,15,5
62,156,37,9,4,19,3
75,157,44,11,0,6,5
30,153,33,9,2,10,4
62,144,73,14,3,8,2
45,171,94,9,0,10,1
18,138,39,3,4,19,4
52,162,57,4,4,8,5
57,155,77,15,1,7,2
74,140,84,18,0,9,2
90,147,84,9,0,5,3
62,162,49,5,3,12,3
43,140,42,4,3,18,4
87,139,52,12,1,18,3
21,164,49,5,0,17,5
78,190,31,22,1,0,2
17,148,73,6,5,20,5
17,167,72,16,5,5,1
57,176,95,5,5,0,2
82,154,79,3,3,2,4
67,169,74,3,0,18,2
68,147,49,3,2,15,2
64,153,52,19,2,1,2
18,171,31,17,4,6,5
26,189,86,15,4,9,3
42,190,45,9,4,1,4
60,146,59,17,5,3,5
55,149,62,23,1,18,1
35,145,51,11,0,11,3
74,190,34,14,0,12,2
52,183,96,13,2,13,4
34,182,72,6,4,3,1
75,175,96,6,1,16,2
70,143,67,6,4,16,5
86,182,62,10,5,15,3
62,155,36,8,3,13,4
70,158,39,6,0,14,5
60,134,71,16,0,1,2
41,186,77,18,4,10,3
39,164,80,13,0,5,2
42,130,88,3,4,20,1
85,190,44,8,3,8,3
36,184,94,17,2,6,5
34,145,30,12,2,7,2
86,165,33,13,1,9,3
82,175,66,17,0,0,3
31,135,96,16,5,17,4
73,145,58,14,2,18,5
78,144,62,10,2,15,2
35,168,51,11,3,14,3
69,164,91,9,4,11,1
42,178,67,6,2,8,3
30,181,94,17,4,4,5
78,133,34,21,2,18,3
59,147,34,8,2,3,1
34,139,69,23,0,2,4
63,143,81,13,4,18,5
16,176,92,22,4,11,1
52,157,95,9,2,4,4
68,137,53,11,5,6,3
83,151,39,14,5,11,4
42,136,35,22,5,1,3
83,143,31,22,1,6,4
71,185,76,10,1,14,4
20,155,51,18,1,13,3
64,142,40,8,4,19,1
86,146,90,13,3,20,1
61,166,60,2,5,18,3
58,165,77,5,5,18,4
43,171,45,6,3,1,3
71,147,31,10,4,9,1
44,189,93,8,3,6,5
79,174,70,9,3,12,2
68,182,57,16,4,7,1
69,176,80,12,5,2,5
42,185,56,10,1,2,3
39,158,35,14,5,14,5
38,145,35,23,0,11,4
58,152,60,12,4,14,3
87,167,98,12,0,10,2
39,184,76,20,0,20,5
21,144,70,3,1,13,5
55,138,31,5,5,10,5
86,171,98,21,3,7,5
17,185,72,13,1,12,2
48,154,83,16,4,19,1
45,171,50,15,5,4,3
23,146,79,22,2,8,3
15,187,47,8,2,5,1
49,169,91,14,4,5,4
73,139,51,8,2,9,4
74,171,35,21,1,19,3
74,177,49,6,2,14,5
86,164,67,13,5,3,5
26,180,30,20,5,9,4
74,167,60,6,5,9,5
82,146,76,14,2,18,4
60,151,43,5,4,7,4
88,177,70,10,3,15,2
89,147,89,17,5,19,5
87,163,95,2,2,5,3
18,155,68,13,1,8,1
83,141,78,13,0,11,1
17,164,47,5,3,11,2
46,170,62,18,4,13,3
37,156,80,23,1,11,5
49,161,59,14,0,15,1
49,130,98,12,4,11,1
75,161,58,15,2,16,3
62,133,72,11,5,3,5
24,181,59,10,4,10,2
52,130,34,14,4,12,5
86,148,48,5,3,6,2
66,178,60,16,5,3,4
67,174,70,19,4,4,2
30,152,42,16,4,3,4
40,162,48,21,5,1,4
74,170,76,4,3,7,3
48,132,49,17,3,7,4
49,171,41,20,2,7,2
26,143,94,20,1,17,4
84,149,40,17,3,4,4
62,131,44,13,1,6,3
71,131,94,19,1,2,3
80,174,64,17,0,9,2
76,177,95,14,3,17,2
42,149,100,10,2,0,3
36,167,54,9,5,13,3
46,165,31,17,2,4,2
56,168,37,4,1,16,2
63,172,86,3,1,16,5
78,178,52,9,1,13,2
28,132,79,7,4,9,1
42,170,79,3,3,9,2
54,178,47,4,2,8,3
24,170,99,6,1,18,2
88,172,96,19,5,18,3
29,161,36,16,4,19,4
28,169,49,6,3,17,5
45,178,34,5,0,6,1
73,141,49,21,0,4,1
28,171,39,6,5,17,2
73,180,54,22,5,10,3
22,131,48,16,1,17,5
27,150,37,6,0,7,3
72,145,33,15,2,8,3
18,180,87,4,2,17,3
65,155,55,10,2,12,1
21,179,40,5,3,3,4
63,150,41,19,2,7,5
70,168,33,4,0,11,3
56,177,56,5,0,14,1
65,131,80,22,2,0,5
73,158,82,16,1,11,5
32,136,48,10,2,0,2
48,142,42,18,5,15,4
35,151,56,4,1,15,2
39,185,53,5,5,20,1
35,173,34,11,3,1,1
19,155,57,7,1,20,1
55,133,40,19,0,8,4
38,172,87,15,5,13,3
76,137,32,14,0,7,5
86,152,80,7,3,18,2
63,155,98,2,3,8,4
51,141,32,18,5,12,1
36,190,49,21,5,15,5
78,186,68,10,5,13,3
78,181,68,20,1,10,5
24,157,65,10,2,17,5
55,174,65,23,2,16,1
34,152,75,19,2,2,4
58,159,54,19,1,4,3
44,133,38,4,3,11,5
38,131,90,13,5,11,1
51,163,60,15,3,0,1
45,177,80,5,3,6,1
54,131,31,3,4,12,4
32,183,39,3,3,11,5
67,143,99,17,5,0,3
26,132,99,20,4,10,2
41,180,33,2,0,0,1
30,155,44,3,5,10,2
35,187,32,21,3,6,1
47,143,88,4,2,5,4
25,146,48,17,1,11,1
37,136,87,23,5,3,4
57,143,67,2,4,6,1
17,164,52,4,0,11,3
16,165,47,19,3,19,3
21,166,49,18,3,20,1
41,142,30,17,4,11,2
79,184,48,3,3,17,4
55,174,72,18,5,0,3
75,188,36,9,5,0,1
43,169,72,8,1,10,3
55,162,57,9,0,16,1
29,155,99,21,2,13,2
88,130,57,7,1,8,4
81,172,62,22,1,4,1
31,163,30,17,3,5,1
32,154,87,12,4,12,1
41,163,50,21,5,0,5
74,171,39,7,4,20,1
27,140,37,12,5,17,1
85,136,31,17,5,10,2
34,181,99,7,0,16,4
73,165,42,9,3,17,4
56,132,88,7,3,19,4
63,144,58,18,5,19,2
54,153,59,19,3,0,2
58,132,63,18,4,9,3
66,155,100,5,4,11,4
31,168,36,8,3,20,4
35,140,34,6,0,11,5
43,141,58,10,3,14,5
36,190,88,14,5,18,3
26,136,98,22,1,4,2
56,184,89,3,3,15,3
21,180,89,14,3,5,3
49,151,38,4,5,10,4
27,153,97,6,1,20,4
85,173,85,17,1,12,4
84,187,71,6,2,14,4
26,167,42,22,4,9,5
87,187,48,5,4,1,1
70,179,91,17,3,5,5
20,186,30,17,1,8,4
55,150,30,18,0,9,1
18,170,99,14,3,11,5
28,148,79,13,5,2,4
73,135,44,16,5,8,2
68,155,36,17,4,1,5
41,159,95,13,0,19,2
51,173,84,16,0,10,2
82,160,57,5,4,1,4
36,133,88,17,2,19,5
22,155,43,3,5,6,4
80,164,72,7,2,19,2
73,130,65,13,1,17,2
79,180,97,8,4,5,5
27,167,60,12,1,1,4
24,157,88,16,4,4,5
65,144,94,5,4,9,1
48,133,60,23,3,12,5
20,189,38,14,1,5,5
18,186,67,3,3,7,4
16,163,55,17,4,20,2
49,181,99,6,5,0,5
48,144,35,12,0,14,3
75,166,81,6,3,4,2
53,134,66,19,1,2,2
54,166,54,21,1,4,3
15,146,90,23,1,4,2
83,169,50,11,3,18,3
72,152,70,13,5,17,2
90,187,66,7,1,10,5
74,175,54,14,4,14,3
83,188,41,9,0,2,3
72,151,90,15,5,16,5
33,170,30,14,5,8,5
61,171,43,23,2,4,4
22,134,41,18,1,14,3
18,184,93,13,0,5,3
87,159,60,21,0,7,2
52,156,41,2,2,16,1
53,178,89,20,4,14,5
45,161,97,15,4,5,5
35,130,53,2,3,9,5
39,190,60,8,5,9,1
21,177,80,11,2,5,2
16,178,38,15,2,15,1
17,173,34,12,0,7,1
19,140,31,21,0,20,5
65,157,45,10,2,16,4
20,139,56,10,3,20,4
43,165,76,10,4,0,4
25,156,47,23,4,1,1
58,184,31,20,1,1,4
15,170,36,20,2,20,2
89,135,85,7,1,0,2
69,146,30,7,0,4,3
86,135,47,4,0,2,2
32,188,82,5,1,18,3
82,174,68,13,0,18,2
24,158,85,23,0,8,2
74,179,74,7,2,9,3
66,163,41,14,0,17,1
18,130,50,19,4,19,2
87,154,56,5,2,19,5
18,136,42,9,3,20,4
59,139,30,16,0,14,3
16,135,64,17,5,11,3
57,167,97,22,0,7,1
80,164,74,18,3,15,4
41,142,81,14,4,0,5
55,136,39,6,5,9,5
83,188,90,2,5,14,5
19,158,36,10,1,9,2
33,131,55,17,3,12,4
32,158,43,6,2,12,5
41,143,99,6,3,10,3
79,178,74,14,4,0,5
44,146,85,21,2,17,1
55,167,35,9,1,8,5
49,142,77,8,4,10,5
50,144,89,9,0,6,2
42,153,59,12,3,4,4
66,161,78,16,0,20,1
53,151,40,10,0,18,4
19,162,95,8,5,6,5
83,143,95,21,3,20,5
31,171,43,21,5,1,4
66,183,61,13,3,14,1
77,165,53,12,0,18,5
17,134,34,18,3,12,5
82,188,46,7,0,5,5
55,175,70,3,0,17,4
44,180,88,10,0,9,3
47,157,36,17,2,7,4
25,183,71,12,2,5,1
76,168,41,3,2,16,4
87,161,56,8,1,20,1
23,177,49,22,3,4,5
81,177,60,13,4,4,5
77,148,59,9,2,5,3
58,148,84,2,1,6,2
61,176,70,17,0,11,2
69,144,36,13,2,20,2
56,138,77,23,4,15,1
72,134,92,4,4,1,1
66,174,82,5,4,4,5
21,167,78,17,3,10,1
52,173,55,7,2,20,5
82,187,52,11,4,13,3
53,190,46,20,3,7,1
28,138,73,19,2,8,4
17,159,92,23,4,12,4
30,131,49,5,1,10,4
51,130,39,7,2,10,4
70,159,34,4,3,5,4
17,180,70,11,4,0,4
79,152,41,10,4,0,5
39,131,94,13,3,5,2
21,146,85,15,3,11,1
54,151,85,17,0,9,4
64,148,86,14,0,12,3
15,186,39,21,5,2,2
41,167,84,15,4,7,1
50,140,50,5,5,7,3
87,188,30,19,0,17,4
73,186,67,20,0,10,2
42,188,59,8,0,20,4
53,147,68,17,5,5,1
79,146,89,23,0,7,4
63,162,87,19,0,20,5
20,139,54,17,2,0,1
23,185,42,6,0,17,3
43,151,47,7,4,3,4
90,140,57,19,4,11,4
33,130,40,16,3,14,4
33,141,69,3,4,7,5
75,131,99,10,1,8,1
44,139,44,15,0,19,4
37,141,50,15,0,19,1
90,131,55,3,4,1,2
52,134,94,2,2,17,4
72,144,77,11,5,3,2
59,163,62,10,3,14,2
16,135,30,11,5,10,2
57,169,93,23,4,5,4
84,189,45,22,4,12,4
67,165,35,6,0,3,3
53,159,36,18,2,16,2
82,139,74,6,4,11,1
17,190,83,7,4,4,2
72,179,84,16,3,10,3
74,137,68,8,5,6,3
36,130,92,11,1,15,4
77,174,95,20,2,5,5
73,168,86,9,4,15,5
16,143,89,11,0,13,3
28,145,84,17,1,13,5
79,134,84,11,3,10,2
79,144,55,18,1,16,4
63,166,32,8,1,0,3
57,134,65,2,1,13,2
41,132,34,4,3,19,4
90,165,37,9,2,19,5
15,167,38,14,5,8,3
89,187,75,12,4,16,3
18,175,71,3,2,13,1
80,130,51,21,3,10,3
69,165,83,4,4,19,3
24,138,54,6,5,15,4
42,141,31,4,4,15,1
17,179,51,4,5,6,5
39,131,91,20,5,5,3
77,159,30,6,0,3,3
60,188,37,17,3,8,1
15,187,41,22,1,19,1
16,178,70,22,0,7,2
87,179,45,23,0,5,5
62,177,41,10,0,14,4
73,166,62,23,1,18,1
88,133,83,19,4,6,3
41,162,75,6,0,12,5
89,169,38,11,4,10,2
90,146,94,11,4,12,1
27,188,55,23,0,19,3
27,188,66,16,5,13,5
82,172,69,20,3,5,2
67,162,69,20,4,9,3
69,132,54,20,4,9,2
76,177,67,16,1,19,4
28,169,69,23,2,20,1
51,182,31,2,4,6,1
61,160,79,13,1,2,3
27,144,38,8,5,18,1
82,167,80,15,1,10,4
79,159,92,9,0,3,3
79,159,68,12,3,5,2
36,183,35,9,5,11,3
54,165,88,15,3,2,3
75,150,62,6,0,14,2
59,163,44,19,2,19,5
78,157,47,6,4,17,3
50,161,49,21,4,3,1
75,138,40,16,0,20,3
64,132,54,4,1,11,5
32,133,77,16,0,5,3
51,157,90,9,0,2,1
34,154,71,8,4,4,1
24,140,77,23,1,0,4
78,168,56,12,0,12,4
70,183,57,19,3,19,5
40,135,96,12,2,20,4
56,157,64,22,0,5,3
19,178,63,21,5,10,4
71,145,32,22,4,5,1
71,161,74,16,4,14,4
23,142,59,19,0,18,2
75,171,53,7,2,18,3
51,167,69,22,5,7,1
54,153,62,21,1,20,5
21,183,39,17,4,15,3
61,180,53,11,0,19,2
89,161,58,22,0,15,2
28,173,45,23,4,13,4
31,130,61,9,2,14,4
27,185,49,7,0,16,4
26,175,44,2,5,17,1
42,180,36,12,4,13,2
31,135,93,16,3,20,1
51,152,69,4,4,15,4
71,131,85,9,5,7,2
79,180,55,18,1,8,2
43,145,78,15,2,19,4
42,162,92,11,1,15,1
82,157,70,12,0,16,1
79,139,34,19,0,2,2
78,167,43,15,5,20,1
18,154,36,18,1,13,1
31,189,39,10,4,5,5
27,177,98,23,2,1,2
56,167,34,11,1,3,1
69,172,89,4,2,17,4
30,169,96,17,0,18,3
54,181,89,21,4,1,1
48,174,94,12,5,12,3
83,164,97,21,3,3,3
80,171,60,2,2,0,3
42,175,86,8,5,11,4
50,170,88,19,1,18,3
84,150,57,9,0,19,3
25,139,77,18,3,15,3
88,165,93,20,2,18,5
38,182,34,3,0,3,5
89,136,46,4,3,4,4
59,138,99,8,3,10,5
74,175,93,14,4,7,1
62,137,99,22,4,11,4
30,140,81,23,5,1,3
35,182,89,10,1,14,3
76,131,83,20,4,8,2
49,146,75,11,2,11,4
36,174,82,17,0,1,3
61,189,94,21,2,14,5
21,131,38,22,0,3,4
21,138,32,18,3,14,5
68,170,93,10,1,20,5
30,159,84,18,0,1,5
52,179,59,13,1,18,2
23,166,87,7,2,14,1
64,176,98,13,1,14,3
58,144,96,3,0,4,1
81,188,78,7,1,17,3
86,173,33,23,1,13,3
53,138,58,13,1,8,5
67,182,79,22,3,15,2
37,173,55,22,5,18,1
51,156,39,18,4,19,2
48,181,53,16,0,7,3
34,154,55,7,5,15,3
65,184,99,7,4,13,5
81,154,38,21,1,16,2
79,149,56,23,4,13,3
36,143,58,13,3,20,1
87,150,79,11,4,3,1
85,149,71,2,3,5,2
32,148,73,10,3,11,1
47,134,80,17,1,2,2
79,170,32,20,1,18,5
86,170,80,16,2,19,4
37,171,31,5,5,15,2
19,143,90,13,5,2,4
80,154,36,23,4,9,5
81,169,83,6,3,19,5
72,134,74,20,3,4,3
15,141,36,23,5,8,5
54,131,94,10,4,2,4
68,180,83,23,0,11,3
85,131,42,8,1,7,5
71,136,34,21,1,5,1
64,133,84,7,2,14,2
67,138,30,23,3,10,5
86,153,32,6,5,2,1
55,154,56,20,4,14,3
76,168,71,23,0,0,3
17,183,43,21,5,18,5
86,130,99,11,5,12,3
65,161,86,12,0,16,3
21,190,67,11,1,5,4
40,160,52,11,1,19,3
90,163,46,14,3,9,5
24,162,100,23,5,11,5
29,152,34,10,2,3,3
65,135,30,19,2,3,2
52,151,78,12,5,8,1
60,158,39,17,5,17,1
45,158,82,8,0,8,2
26,176,66,8,4,15,3
29,147,47,8,1,18,4
55,131,63,10,5,18,5
61,172,99,3,1,16,5
36,148,81,15,0,6,2
74,173,72,17,0,16,3
26,172,34,10,2,9,4
45,176,82,5,2,19,4
22,131,61,16,1,16,1
62,184,43,22,2,8,2
52,161,75,7,5,0,1
82,161,38,16,3,14,5
45,189,30,11,0,8,1
28,134,47,5,5,11,5
58,177,36,17,4,9,1
20,186,77,15,0,9,3
55,189,95,15,4,9,3
23,134,48,21,3,14,4
38,186,58,17,4,17,3
28,182,30,20,1,14,5
83,154,36,15,3,7,1
19,162,43,22,1,17,1
23,153,53,6,0,4,2
85,130,40,4,1,20,4
59,173,30,9,3,20,5
68,136,46,3,3,18,1
37,181,45,4,2,11,1
60,146,58,8,5,16,5
22,180,57,16,5,9,1
18,180,48,8,1,7,4
82,181,40,12,2,14,5
77,168,46,19,0,15,2
78,174,80,12,0,4,4
58,187,51,14,1,17,4
30,181,99,12,0,18,4
30,184,54,15,4,11,4
37,130,57,11,4,19,5
80,141,62,3,1,6,4
40,163,76,17,5,10,3
81,172,33,7,2,1,2
25,167,73,22,3,5,5
18,185,38,10,1,19,3
37,158,90,17,0,4,2
27,173,93,8,1,8,4
46,144,44,16,0,1,2
30,151,44,5,5,19,2
23,147,70,5,0,18,2
24,166,65,10,4,6,3
84,174,96,17,4,5,5
51,145,33,23,4,6,3
81,133,79,19,1,15,3
84,167,48,22,0,17,3
78,181,58,22,0,12,3
21,138,50,14,4,13,2
29,170,46,12,5,20,1
24,177,63,14,1,10,2
15,133,50,4,2,2,3
74,185,43,12,5,1,4
79,153,67,16,5,17,3
69,144,40,19,5,16,2
35,161,93,16,0,12,4
85,178,79,20,1,18,2
53,140,36,3,4,11,5
59,180,44,9,0,10,4
18,177,98,22,1,20,2
81,147,32,9,1,11,2
39,182,41,5,5,9,5
18,152,40,6,1,11,3
19,178,53,9,2,9,1
43,173,44,23,3,5,2
47,137,99,4,1,13,4
57,178,65,19,3,6,4
20,184,85,17,5,6,5
63,178,60,20,5,19,2
50,136,77,16,0,1,2
77,154,54,16,4,9,5
34,167,49,10,5,11,1
55,174,82,13,2,5,3
45,173,38,7,0,18,4
68,151,62,2,1,11,5
63,149,66,14,4,6,2
20,169,75,2,0,17,4
80,139,63,20,4,18,1
72,140,59,5,4,1,1
23,141,58,18,0,8,2
47,174,34,9,5,11,1
23,176,73,21,3,11,1
73,148,57,8,5,8,3
23,174,73,10,3,15,2
64,166,37,23,0,9,5
65,149,34,23,0,8,3
32,138,40,16,0,10,2
89,135,30,14,0,0,4
18,170,82,21,5,12,5
40,130,61,7,0,3,1
90,180,56,13,2,12,2
58,166,68,17,3,3,4
81,134,85,10,0,14,4
17,142,89,9,1,0,3
60,143,100,20,0,2,4
77,186,35,10,4,4,1
88,144,51,6,3,4,2
15,173,95,11,1,4,5
74,166,69,4,2,14,4
24,150,37,23,3,5,4
78,178,98,10,1,0,5
65,134,52,11,4,2,1
85,141,87,17,2,4,5
17,159,82,13,4,13,2
77,138,30,2,3,12,3
59,142,100,20,1,16,3
57,146,72,9,4,16,3
52,148,60,21,0,8,4
19,143,41,8,0,6,1
44,177,34,19,5,4,4
29,130,79,21,0,16,5
59,173,68,9,5,11,2
47,176,74,19,5,11,3
76,147,67,3,1,8,2
57,138,38,17,0,5,4
57,133,67,4,5,1,4
32,190,75,20,0,4,5
36,184,53,4,4,8,2
20,189,63,23,4,10,5
31,132,90,19,3,8,3
55,179,63,14,2,1,2
78,160,95,22,3,1,4
31,161,42,4,2,19,1
37,161,84,5,0,9,1
51,180,35,23,0,12,5
26,169,51,6,1,17,5
53,176,91,5,2,4,5
67,175,67,3,1,18,5
73,182,44,9,4,15,4
74,134,87,21,2,10,1
58,135,87,17,0,13,3
40,141,73,6,3,14,4
19,155,33,2,3,10,4
77,176,37,8,1,5,5
36,178,32,10,4,1,3
59,172,83,10,2,0,2
41,190,61,8,4,16,4
42,177,91,16,5,8,3
15,189,84,5,2,13,4
27,178,44,22,5,11,2
30,130,33,5,0,4,1
70,144,56,14,5,0,4
49,146,38,6,3,5,4
21,154,41,15,0,19,2
47,131,59,23,2,7,2
76,175,41,4,2,19,3
54,151,92,2,4,14,3
73,136,96,10,1,2,3
82,186,67,9,1,16,4
37,136,96,8,4,14,2
39,187,67,13,0,9,2
90,166,75,17,0,7,1
58,173,67,9,2,10,2
35,169,60,3,5,17,2
19,189,88,16,4,1,3
24,160,93,10,5,10,5
40,166,57,11,3,20,3
59,136,72,4,0,7,4
30,161,68,8,2,5,1
19,188,81,9,5,0,1
82,176,66,20,1,18,5
47,174,62,14,4,5,1
63,132,75,16,4,3,3
44,147,65,18,5,17,2
74,137,75,22,4,15,2
76,135,48,2,1,12,1
40,165,30,4,0,0,2
19,166,32,23,0,15,1
29,131,80,9,2,8,2
87,150,42,5,1,10,2
29,155,40,16,5,6,1
20,166,35,15,5,10,1
59,142,50,17,2,9,5
27,163,57,10,3,16,5
52,181,62,12,3,8,1
50,184,41,8,3,1,3
80,140,98,2,1,17,5
75,184,59,14,3,4,1
63,136,33,16,5,12,3
73,149,57,2,4,1,5
82,160,73,16,1,0,5
64,150,86,7,0,10,5
34,151,34,3,5,14,3
65,130,73,15,1,11,5
26,183,30,18,5,0,1
28,189,58,13,0,16,2
24,178,97,13,3,9,1
32,166,57,11,5,4,4
88,140,55,12,1,2,3
81,139,84,13,3,0,4
51,145,92,16,1,3,2
67,165,74,4,5,18,5
62,139,61,13,2,18,2
75,184,63,18,4,10,1
61,180,60,19,0,20,2
24,136,97,17,4,12,3
88,136,97,10,5,16,2
89,184,99,10,1,8,3
85,173,65,7,0,8,1
33,175,99,4,4,1,2
90,181,50,20,3,3,3
18,131,32,21,0,20,2
42,131,32,18,4,9,1
88,174,75,13,5,15,3
24,190,83,20,0,10,1
73,175,40,10,4,17,4
79,175,41,3,2,0,4
80,182,40,14,4,14,3
22,139,59,9,5,6,5
18,140,30,14,3,16,5
17,169,74,19,0,3,1
90,179,70,19,0,12,1
38,136,35,18,3,19,5
88,166,81,4,0,9,2
38,190,72,19,4,0,5
51,167,48,19,0,1,5
71,133,80,5,5,12,1
73,190,66,9,3,17,1
37,143,84,21,0,17,1
67,131,68,16,1,12,3
27,158,82,6,0,9,3
20,142,79,8,5,16,1
71,181,43,9,1,13,3
81,156,56,2,0,18,3
42,175,33,12,0,18,2
77,131,66,16,2,11,3
35,186,89,22,4,9,1
88,153,88,5,3,17,5
41,151,48,9,0,4,1
46,153,49,18,5,0,1
24,139,68,17,5,15,3
78,155,74,5,2,19,3
82,151,39,19,2,2,4
77,150,54,22,3,14,1
75,166,91,9,4,6,5
62,178,37,23,4,2,5
27,137,65,23,5,2,2
31,155,58,20,3,12,3
72,186,47,6,3,17,1
67,137,87,21,2,8,5
64,183,62,3,4,19,2
35,168,70,16,4,10,5
87,161,75,5,5,15,3
53,138,35,4,0,5,3
81,139,44,14,5,15,4
74,155,81,13,1,0,3
87,157,88,17,1,17,5
26,135,76,16,0,5,2
19,187,73,20,4,7,5
69,166,77,12,0,13,4
83,157,50,6,4,8,5
78,140,79,4,2,10,3
29,187,56,22,0,18,2
84,130,31,16,1,11,1
67,135,39,16,2,16,4
48,170,68,20,3,4,3
48,179,63,5,4,12,2
54,154,79,19,1,16,4
87,139,32,18,3,7,3
88,168,70,8,2,8,3
18,134,52,13,4,0,1
50,158,70,11,0,15,5
75,150,40,3,1,14,4
77,165,67,14,4,13,2
54,174,33,2,1,15,2
89,172,69,8,0,7,1
82,131,74,20,0,18,5
47,171,69,7,1,18,1
68,170,91,23,2,15,5
21,155,87,21,3,16,2
40,162,53,6,0,19,4
41,154,96,17,5,19,3
77,185,68,18,4,10,3
70,147,63,7,0,5,2
31,182,51,19,1,16,4
32,166,90,17,5,12,2
72,170,72,10,1,13,5
42,175,85,9,3,8,3
56,188,40,17,1,6,3
21,185,35,23,4,9,3
73,168,69,5,1,3,3
71,169,95,11,4,13,2
41,172,35,3,1,0,3
70,176,85,23,2,0,2
83,151,37,18,3,2,5
30,153,55,8,0,10,3
20,187,53,13,1,4,2
23,167,57,18,0,3,4
18,181,85,19,4,5,1
75,168,100,13,0,12,3
29,153,79,21,1,16,1
